station_id	station_name	year	month_beginning	avg_weekday	avg_saturday	avg_sunday	month_total (thousands)	zipcode	lat	long	population (thousands)	income (thousand)	station_count	taxi_records (thousands)
40130	51st	2019	4	906.300000	522.300000	368.800000	23.503000	60615	41.802090	-87.618487	45.096000	31.571	2	5.732
40510	Garfield-South Elevated	2019	4	1021.400000	637.800000	413.000000	26.674000	60615	41.795172	-87.618327	45.096000	31.571	2	5.732
41140	King Drive	2019	4	419.800000	233.000000	194.000000	10.943000	60637	41.780130	-87.615546	57.090000	23.228	2	1.119
40720	East 63rd-Cottage Grove	2019	4	931.000000	524.800000	415.300000	24.243000	60637	41.780309	-87.605857	57.090000	23.228	2	1.119
40940	Halsted/63rd	2019	4	544.100000	282.500000	206.300000	13.925000	60621	41.778943	-87.644244	47.514000	19.718	4	0.3
40290	Ashland/63rd	2019	4	1002.100000	562.000000	390.300000	25.855000	60636	41.778860	-87.663766	51.451000	27.727	1	0.153
41290	Kimball	2019	4	3958.900000	2387.000000	1529.500000	102.762000	60625	41.967901	-87.713065	91.351000	40.083	5	5.533
41180	Kedzie-Brown	2019	4	1995.400000	1285.500000	923.800000	52.735000	60625	41.965996	-87.708821	91.351000	40.083	5	5.533
40870	Francisco	2019	4	1654.200000	779.500000	514.000000	41.566000	60625	41.966046	-87.701644	91.351000	40.083	5	5.533
41010	Rockwell	2019	4	1807.000000	754.800000	526.300000	44.877000	60625	41.966115	-87.694100	91.351000	40.083	5	5.533
41480	Western-Brown	2019	4	3976.800000	2322.000000	1544.500000	102.956000	60625	41.966163	-87.688502	91.351000	40.083	5	5.533
41500	Montrose-Brown	2019	4	2568.600000	1306.800000	883.000000	65.268000	60613	41.961756	-87.675047	50.548000	48.381	5	10.562
41460	Irving Park-Brown	2019	4	3186.000000	1447.000000	911.300000	79.526000	60613	41.954521	-87.674868	50.548000	48.381	5	10.562
41440	Addison-Brown	2019	4	2474.700000	988.800000	613.300000	60.851000	60613	41.947028	-87.674642	50.548000	48.381	5	10.562
41310	Paulina	2019	4	2757.500000	1363.300000	858.000000	69.550000	60657	41.943623	-87.670907	66.789000	55.647	6	36.485
40360	Southport	2019	4	3554.000000	1975.800000	1296.500000	91.278000	60657	41.943744	-87.663619	66.789000	55.647	6	36.485
41210	Wellington	2019	4	3162.500000	1199.800000	764.300000	77.430000	60657	41.936033	-87.653266	66.789000	55.647	6	36.485
40530	Diversey	2019	4	5430.900000	2426.500000	1518.800000	135.260000	60657	41.932732	-87.653131	66.789000	55.647	6	36.485
40660	Armitage	2019	4	4066.000000	1979.300000	1309.800000	102.608000	60614	41.918217	-87.652644	65.474000	68.324	3	22.796
40800	Sedgwick	2019	4	3606.000000	1809.800000	1363.800000	92.025000	60610	41.910409	-87.639302	47.513000	51.294	4	362.87
40710	Chicago/Franklin	2019	4	6872.900000	2455.300000	1606.000000	167.448000	60610	41.896810	-87.635924	47.513000	51.294	4	362.87
40930	Midway Airport	2019	4	8283.200000	3533.300000	3029.500000	208.482000	60629	41.786610	-87.737875	113.984000	40.279	1	0.343
40960	Pulaski-Orange	2019	4	4919.200000	1943.000000	1264.000000	121.051000	60632	41.799756	-87.724493	87.577000	37.406	2	0.352
41150	Kedzie-Midway	2019	4	3366.600000	1602.000000	1039.300000	84.631000	60632	41.804236	-87.704406	87.577000	37.406	2	0.352
40310	Western-Orange	2019	4	3595.200000	1694.000000	1162.000000	90.518000	60609	41.804546	-87.684019	79.469000	25.705	1	0.295
40120	35th/Archer	2019	4	2995.100000	1361.000000	899.500000	74.935000	60608	41.829353	-87.680622	92.472000	28.026	6	2.669
41060	Ashland-Orange	2019	4	1513.400000	799.000000	577.800000	38.802000	60608	41.839234	-87.665317	92.472000	28.026	6	2.669
41130	Halsted-Orange	2019	4	2735.200000	1110.500000	688.000000	67.369000	60616	41.846780	-87.648088	47.073000	30.625	5	3.967
40900	Howard	2019	5	5362.700000	3615.800000	2777.400000	146.330000	60626	42.019063	-87.672892	59.251000	31.318	9	5.148
41190	Jarvis	2019	5	1473.400000	1191.300000	903.200000	41.696000	60626	42.015876	-87.669092	59.251000	31.318	9	5.148
40100	Morse	2019	5	4353.000000	3039.800000	2258.000000	119.216000	60626	42.008362	-87.665909	59.251000	31.318	9	5.148
41300	Loyola	2019	5	4480.000000	3465.000000	2453.800000	124.690000	60660	42.001073	-87.661061	47.726000	34.293	4	10.448
40760	Granville	2019	5	3561.200000	2501.500000	1822.200000	97.463000	60660	41.993664	-87.659202	47.726000	34.293	4	10.448
40880	Thorndale	2019	5	3048.500000	1869.000000	1378.400000	81.435000	60660	41.990259	-87.659076	47.726000	34.293	4	10.448
41380	Bryn Mawr	2019	5	4595.000000	3018.300000	2157.000000	123.947000	60660	41.983504	-87.658840	47.726000	34.293	4	10.448
40540	Wilson	2019	5	6359.300000	4190.500000	2773.800000	170.536000	60613	41.964273	-87.657588	50.548000	48.381	5	13.371
40080	Sheridan	2019	5	4896.700000	3070.000000	2173.400000	130.874000	60613	41.953775	-87.654929	50.548000	48.381	5	13.371
41420	Addison-North Main	2019	5	8916.700000	9704.800000	7195.400000	270.963000	60657	41.947428	-87.653626	66.789000	55.647	6	50.668
41320	Belmont-North Main	2019	5	11999.400000	9097.000000	6523.000000	332.989000	60657	41.939751	-87.653380	66.789000	55.647	6	50.668
41220	Fullerton	2019	5	13406.400000	7669.800000	5362.600000	352.432000	60614	41.925051	-87.652866	65.474000	68.324	3	28.507
40650	North/Clybourn	2019	5	5539.300000	4361.500000	3201.000000	155.315000	60614	41.910655	-87.649177	65.474000	68.324	3	28.507
40630	Clark/Division	2019	5	7795.000000	5745.300000	4338.200000	216.161000	60610	41.903920	-87.631412	47.513000	51.294	4	444.87
41450	Chicago/State	2019	5	13327.800000	10246.800000	7740.400000	372.901000	60610	41.896671	-87.628176	47.513000	51.294	4	444.87
40330	Grand/State	2019	5	11471.700000	10227.800000	8031.200000	333.445000	60601	41.891665	-87.628021	5.591000	77.374	1	397.757
41000	Cermak-Chinatown	2019	5	4230.500000	4721.000000	3644.800000	130.179000	60616	41.853206	-87.630968	47.073000	30.625	5	5.823
40190	Sox-35th-Dan Ryan	2019	5	4698.000000	4070.800000	3392.800000	136.602000	60616	41.831191	-87.630636	47.073000	30.625	5	5.823
41230	47th-Dan Ryan	2019	5	2764.000000	1986.300000	1503.000000	76.269000	60653	41.810318	-87.630940	34.502000	14.205	4	1.831
41170	Garfield-Dan Ryan	2019	5	3023.800000	2442.300000	1663.200000	84.608000	60621	41.795420	-87.631157	47.514000	19.718	4	0.378
40910	63rd-Dan Ryan	2019	5	2999.600000	2145.800000	1706.800000	83.109000	60621	41.780536	-87.630952	47.514000	19.718	4	0.378
40990	69th	2019	5	4568.500000	3397.300000	2548.000000	126.835000	60621	41.768367	-87.625724	47.514000	19.718	4	0.378
40240	79th	2019	5	6316.300000	4524.500000	3553.800000	174.825000	60619	41.750419	-87.625112	74.963000	33.631	3	1.283
41430	87th	2019	5	3847.200000	2772.800000	2114.600000	106.303000	60619	41.735372	-87.624717	74.963000	33.631	3	1.283
40450	95th/Dan Ryan	2019	5	9372.300000	5806.500000	4422.200000	251.527000	60619	41.722377	-87.624342	74.963000	33.631	3	1.283
41050	Linden	2019	5	1071.600000	689.000000	521.800000	28.941000	60645	42.073153	-87.690730	44.197000	41.438	2	4.989
41250	Central-Evanston	2019	5	748.400000	372.300000	256.600000	19.237000	60645	42.063987	-87.685617	44.197000	41.438	2	4.989
40400	Noyes	2019	5	964.200000	563.800000	384.000000	25.387000	60626	42.058282	-87.683337	59.251000	31.318	9	5.148
40520	Foster	2019	5	890.700000	539.000000	340.800000	23.456000	60626	42.054160	-87.683560	59.251000	31.318	9	5.148
40050	Davis	2019	5	3619.200000	2412.000000	1713.800000	97.840000	60626	42.047710	-87.683543	59.251000	31.318	9	5.148
40690	Dempster	2019	5	833.600000	593.800000	448.600000	22.958000	60626	42.041655	-87.681602	59.251000	31.318	9	5.148
40270	Main	2019	5	1166.900000	780.500000	502.600000	31.307000	60626	42.033456	-87.679538	59.251000	31.318	9	5.148
40840	South Boulevard	2019	5	778.300000	364.500000	261.200000	19.886000	60626	42.027612	-87.678329	59.251000	31.318	9	5.148
40140	Dempster-Skokie	2019	5	1898.100000	1227.000000	898.400000	51.158000	60646	42.038951	-87.751919	27.016000	58.232	2	0.513
41680	Oakton-Skokie	2019	5	946.100000	376.800000	247.600000	23.559000	60646	42.026243	-87.747221	27.016000	58.232	2	0.513
40890	O'Hare Airport	2019	5	12529.500000	9801.300000	10926.000000	369.485000	60656	41.977665	-87.904223	27.129000	47.512	3	125.055
40820	Rosemont	2019	5	6285.000000	3831.300000	2978.000000	168.484000	60656	41.983507	-87.859388	27.129000	47.512	3	125.055
40230	Cumberland	2019	5	4326.600000	1839.800000	1293.400000	109.012000	60656	41.984246	-87.838028	27.129000	47.512	3	125.055
40750	Harlem-O'Hare	2019	5	2967.900000	1264.000000	928.000000	74.990000	60631	41.982270	-87.808900	28.832000	55.316	1	1.131
41280	Jefferson Park	2019	5	6335.800000	3697.500000	2069.400000	164.524000	60630	41.970634	-87.760892	54.781000	47.905	1	3.195
41330	Montrose-O'Hare	2019	5	2620.000000	1263.800000	869.000000	67.040000	60641	41.961539	-87.743574	73.824000	42.182	2	1.685
40550	Irving Park-O'Hare	2019	5	4372.300000	2248.300000	1685.400000	113.610000	60641	41.952925	-87.729229	73.824000	42.182	2	1.685
41240	Addison-O'Hare	2019	5	3165.500000	1414.300000	973.000000	80.163000	60618	41.947380	-87.719060	98.147000	41.355	2	10.444
40060	Belmont-O'Hare	2019	5	4938.600000	2621.500000	1946.800000	128.869000	60618	41.938132	-87.712359	98.147000	41.355	2	10.444
41020	Logan Square	2019	5	7554.500000	3996.500000	2940.600000	196.887000	60647	41.929728	-87.708541	98.769000	35.283	3	4.58
40570	California/Milwaukee	2019	5	5476.400000	2931.000000	1925.600000	141.833000	60647	41.921939	-87.696890	98.769000	35.283	3	4.58
40670	Western/Milwaukee	2019	5	5688.400000	2538.800000	1802.600000	144.313000	60647	41.916157	-87.687364	98.769000	35.283	3	4.58
40350	UIC-Halsted	2019	5	4482.000000	1698.800000	1296.800000	111.884000	60607	41.875474	-87.649707	15.552000	40.972	3	147.042
40470	Racine	2019	5	2383.400000	920.800000	658.800000	59.411000	60607	41.875920	-87.659458	15.552000	40.972	3	147.042
40250	Kedzie-Homan-Forest Park	2019	5	1806.600000	1158.500000	897.600000	48.868000	60624	41.874341	-87.706040	45.647000	22.426	5	0.86
40920	Pulaski-Forest Park	2019	5	1780.800000	1379.000000	1147.400000	50.430000	60624	41.873797	-87.725663	45.647000	22.426	5	0.86
40970	Cicero-Forest Park	2019	5	1295.500000	894.500000	648.200000	35.321000	60644	41.871574	-87.745154	59.059000	26.93	13	0.789
40010	Austin-Forest Park	2019	5	1908.800000	805.500000	584.200000	48.136000	60644	41.870851	-87.776812	59.059000	26.93	13	0.789
40180	Oak Park-Forest Park	2019	5	1820.500000	532.800000	383.400000	44.099000	60644	41.872108	-87.791602	59.059000	26.93	13	0.789
40980	Harlem-Forest Park	2019	5	1172.600000	558.300000	354.800000	29.804000	60644	41.873490	-87.806961	59.059000	26.93	13	0.789
40390	Forest Park	2019	5	3180.300000	1346.300000	1058.400000	80.644000	60644	41.874257	-87.817318	59.059000	26.93	13	0.789
41030	Polk	2019	5	3061.400000	668.800000	471.800000	72.384000	60607	41.871551	-87.669530	15.552000	40.972	3	147.042
40830	18th	2019	5	1824.000000	1388.800000	936.600000	50.367000	60608	41.857908	-87.669147	92.472000	28.026	6	3.204
40210	Damen-Cermak	2019	5	1584.000000	838.300000	589.800000	41.150000	60608	41.854517	-87.675975	92.472000	28.026	6	3.204
40740	Western-Cermak	2019	5	1126.500000	642.800000	474.400000	29.727000	60608	41.854225	-87.685129	92.472000	28.026	6	3.204
40440	California-Cermak	2019	5	1401.400000	810.500000	583.000000	36.988000	60608	41.854109	-87.694774	92.472000	28.026	6	3.204
41040	Kedzie-Cermak	2019	5	1051.300000	635.300000	483.000000	28.085000	60623	41.853964	-87.705408	108.144000	28.203	5	0.702
40780	Central Park	2019	5	1110.700000	656.000000	471.400000	29.417000	60623	41.853839	-87.714842	108.144000	28.203	5	0.702
40150	Pulaski-Cermak	2019	5	1093.000000	660.300000	509.400000	29.233000	60623	41.853732	-87.724311	108.144000	28.203	5	0.702
40600	Kostner	2019	5	492.500000	273.300000	206.600000	12.961000	60623	41.853751	-87.733258	108.144000	28.203	5	0.702
40420	Cicero-Cermak	2019	5	1210.400000	841.000000	620.200000	33.094000	60623	41.851820	-87.745336	108.144000	28.203	5	0.702
40580	54th/Cermak	2019	5	2201.100000	1147.500000	797.600000	57.002000	60644	41.851773	-87.756692	59.059000	26.93	13	0.789
40020	Harlem-Lake	2019	5	3670.500000	2050.300000	1451.200000	96.208000	60644	41.886848	-87.803176	59.059000	26.93	13	0.789
41350	Oak Park-Lake	2019	5	1673.600000	796.500000	524.600000	42.629000	60644	41.886988	-87.793783	59.059000	26.93	13	0.789
40610	Ridgeland	2019	5	1421.600000	504.800000	315.800000	34.874000	60644	41.887159	-87.783661	59.059000	26.93	13	0.789
41260	Austin-Lake	2019	5	1768.800000	942.300000	663.000000	45.997000	60644	41.887293	-87.774135	59.059000	26.93	13	0.789
40280	Central-Lake	2019	5	1930.700000	1255.500000	916.800000	52.082000	60644	41.887389	-87.765650	59.059000	26.93	13	0.789
40700	Laramie	2019	5	1167.800000	739.500000	542.800000	31.363000	60644	41.887163	-87.754986	59.059000	26.93	13	0.789
40480	Cicero-Lake	2019	5	1248.400000	805.300000	594.400000	33.658000	60644	41.886519	-87.744698	59.059000	26.93	13	0.789
40030	Pulaski-Lake	2019	5	1600.300000	1149.300000	863.400000	44.120000	60624	41.885412	-87.725404	45.647000	22.426	5	0.86
41670	Conservatory	2019	5	899.500000	694.300000	492.600000	25.028000	60624	41.884904	-87.716523	45.647000	22.426	5	0.86
41070	Kedzie-Lake	2019	5	1461.500000	810.000000	601.000000	38.399000	60624	41.884321	-87.706155	45.647000	22.426	5	0.86
41690	Cermak-McCormick Place	2019	5	1941.300000	1141.300000	815.200000	51.350000	60616	41.853115	-87.626402	47.073000	30.625	5	5.823
41120	35-Bronzeville-IIT	2019	5	1559.900000	779.300000	528.800000	40.079000	60616	41.831677	-87.625826	47.073000	30.625	5	5.823
40300	Indiana	2019	5	821.000000	378.500000	297.600000	21.063000	60653	41.821732	-87.621371	34.502000	14.205	4	1.831
41270	43rd	2019	5	977.600000	480.500000	351.200000	25.185000	60653	41.816462	-87.619021	34.502000	14.205	4	1.831
41080	47th-South Elevated	2019	5	1058.400000	561.000000	423.400000	27.646000	60653	41.809209	-87.618826	34.502000	14.205	4	1.831
40130	51st	2019	5	940.700000	534.500000	380.400000	24.736000	60615	41.802090	-87.618487	45.096000	31.571	2	6.764
40510	Garfield-South Elevated	2019	5	1092.200000	657.500000	456.400000	28.940000	60615	41.795172	-87.618327	45.096000	31.571	2	6.764
41140	King Drive	2019	5	470.000000	281.000000	221.400000	12.570000	60637	41.780130	-87.615546	57.090000	23.228	2	1.345
40720	East 63rd-Cottage Grove	2019	5	1019.900000	577.500000	449.400000	26.995000	60637	41.780309	-87.605857	57.090000	23.228	2	1.345
40940	Halsted/63rd	2019	5	535.700000	290.000000	218.400000	14.038000	60621	41.778943	-87.644244	47.514000	19.718	4	0.378
40290	Ashland/63rd	2019	5	1054.600000	600.000000	453.000000	27.866000	60636	41.778860	-87.663766	51.451000	27.727	1	0.268
41290	Kimball	2019	5	4049.500000	2459.500000	1678.200000	107.317000	60625	41.967901	-87.713065	91.351000	40.083	5	7.27
41180	Kedzie-Brown	2019	5	2070.600000	1405.000000	980.600000	56.077000	60625	41.965996	-87.708821	91.351000	40.083	5	7.27
40870	Francisco	2019	5	1734.300000	888.000000	615.800000	44.785000	60625	41.966046	-87.701644	91.351000	40.083	5	7.27
41010	Rockwell	2019	5	1883.200000	855.300000	619.600000	47.950000	60625	41.966115	-87.694100	91.351000	40.083	5	7.27
41480	Western-Brown	2019	5	3829.800000	2483.500000	1648.400000	102.432000	60625	41.966163	-87.688502	91.351000	40.083	5	7.27
41500	Montrose-Brown	2019	5	2676.300000	1410.000000	926.200000	69.149000	60613	41.961756	-87.675047	50.548000	48.381	5	13.371
41460	Irving Park-Brown	2019	5	3303.500000	1692.800000	1043.000000	84.663000	60613	41.954521	-87.674868	50.548000	48.381	5	13.371
41440	Addison-Brown	2019	5	2695.700000	1058.800000	714.600000	67.114000	60613	41.947028	-87.674642	50.548000	48.381	5	13.371
41310	Paulina	2019	5	2886.100000	1493.500000	1004.200000	74.490000	60657	41.943623	-87.670907	66.789000	55.647	6	50.668
40360	Southport	2019	5	3628.300000	2190.300000	1512.200000	96.144000	60657	41.943744	-87.663619	66.789000	55.647	6	50.668
41210	Wellington	2019	5	3157.900000	1305.000000	852.400000	78.956000	60657	41.936033	-87.653266	66.789000	55.647	6	50.668
40530	Diversey	2019	5	5630.100000	2616.000000	1771.600000	143.185000	60657	41.932732	-87.653131	66.789000	55.647	6	50.668
40660	Armitage	2019	5	4500.000000	2261.800000	1513.000000	115.613000	60614	41.918217	-87.652644	65.474000	68.324	3	28.507
40800	Sedgwick	2019	5	3889.500000	2213.300000	1556.000000	102.201000	60610	41.910409	-87.639302	47.513000	51.294	4	444.87
40710	Chicago/Franklin	2019	5	6974.500000	2710.300000	1753.800000	173.048000	60610	41.896810	-87.635924	47.513000	51.294	4	444.87
40930	Midway Airport	2019	5	8498.800000	4203.500000	3598.000000	221.777000	60629	41.786610	-87.737875	113.984000	40.279	1	0.472
40960	Pulaski-Orange	2019	5	5106.600000	2254.800000	1556.000000	129.145000	60632	41.799756	-87.724493	87.577000	37.406	2	0.375
41150	Kedzie-Midway	2019	5	3450.200000	1711.000000	1219.200000	88.844000	60632	41.804236	-87.704406	87.577000	37.406	2	0.375
40310	Western-Orange	2019	5	3670.400000	1835.800000	1358.000000	94.882000	60609	41.804546	-87.684019	79.469000	25.705	1	0.387
40120	35th/Archer	2019	5	3097.400000	1519.800000	1072.600000	79.585000	60608	41.829353	-87.680622	92.472000	28.026	6	3.204
41060	Ashland-Orange	2019	5	1597.700000	916.800000	628.800000	41.961000	60608	41.839234	-87.665317	92.472000	28.026	6	3.204
41130	Halsted-Orange	2019	5	2477.000000	1103.000000	821.200000	63.011000	60616	41.846780	-87.648088	47.073000	30.625	5	5.823
40900	Howard	2019	6	5413.500000	3746.200000	3136.000000	142.680000	60626	42.019063	-87.672892	59.251000	31.318	9	4.984
41190	Jarvis	2019	6	1504.500000	1309.400000	1082.000000	42.046000	60626	42.015876	-87.669092	59.251000	31.318	9	4.984
40100	Morse	2019	6	4382.400000	3274.600000	2849.000000	118.266000	60626	42.008362	-87.665909	59.251000	31.318	9	4.984
41300	Loyola	2019	6	4613.700000	3483.800000	2801.000000	123.697000	60660	42.001073	-87.661061	47.726000	34.293	4	9.896
40760	Granville	2019	6	3505.100000	2515.200000	2098.800000	93.171000	60660	41.993664	-87.659202	47.726000	34.293	4	9.896
40880	Thorndale	2019	6	2955.200000	2048.400000	1665.200000	77.671000	60660	41.990259	-87.659076	47.726000	34.293	4	9.896
41380	Bryn Mawr	2019	6	3830.000000	2992.000000	2284.600000	102.983000	60660	41.983504	-87.658840	47.726000	34.293	4	9.896
40540	Wilson	2019	6	6464.000000	4318.000000	3917.800000	170.459000	60613	41.964273	-87.657588	50.548000	48.381	5	13.239
40080	Sheridan	2019	6	4958.100000	3457.000000	3793.000000	135.411000	60613	41.953775	-87.654929	50.548000	48.381	5	13.239
41420	Addison-North Main	2019	6	11856.800000	11123.000000	9798.400000	341.742000	60657	41.947428	-87.653626	66.789000	55.647	6	55.86
41320	Belmont-North Main	2019	6	12103.200000	9535.400000	10590.400000	342.692000	60657	41.939751	-87.653380	66.789000	55.647	6	55.86
41220	Fullerton	2019	6	11518.100000	7202.400000	6122.200000	296.985000	60614	41.925051	-87.652866	65.474000	68.324	3	30.898
40650	North/Clybourn	2019	6	5314.000000	4144.000000	3472.600000	144.363000	60614	41.910655	-87.649177	65.474000	68.324	3	30.898
40630	Clark/Division	2019	6	7981.500000	6629.200000	5025.000000	217.901000	60610	41.903920	-87.631412	47.513000	51.294	4	458.246
41450	Chicago/State	2019	6	14706.600000	11077.400000	8456.200000	391.799000	60610	41.896671	-87.628176	47.513000	51.294	4	458.246
40330	Grand/State	2019	6	12837.000000	11317.400000	8596.600000	356.310000	60601	41.891665	-87.628021	5.591000	77.374	1	368.942
41000	Cermak-Chinatown	2019	6	4380.300000	5019.200000	3991.800000	132.660000	60616	41.853206	-87.630968	47.073000	30.625	5	5.133
40190	Sox-35th-Dan Ryan	2019	6	4683.400000	4720.200000	3970.400000	137.121000	60616	41.831191	-87.630636	47.073000	30.625	5	5.133
41230	47th-Dan Ryan	2019	6	2733.500000	2062.000000	1716.200000	73.560000	60653	41.810318	-87.630940	34.502000	14.205	4	1.644
41170	Garfield-Dan Ryan	2019	6	3036.500000	2464.800000	1877.800000	82.443000	60621	41.795420	-87.631157	47.514000	19.718	4	0.349
40910	63rd-Dan Ryan	2019	6	2938.600000	2189.600000	1812.200000	78.781000	60621	41.780536	-87.630952	47.514000	19.718	4	0.349
40990	69th	2019	6	4352.800000	3429.800000	2656.200000	117.486000	60621	41.768367	-87.625724	47.514000	19.718	4	0.349
40240	79th	2019	6	6318.800000	4488.800000	3827.600000	167.957000	60619	41.750419	-87.625112	74.963000	33.631	3	1.213
41430	87th	2019	6	3814.500000	2841.400000	2330.000000	102.146000	60619	41.735372	-87.624717	74.963000	33.631	3	1.213
40450	95th/Dan Ryan	2019	6	9202.500000	5838.400000	4901.400000	237.748000	60619	41.722377	-87.624342	74.963000	33.631	3	1.213
41050	Linden	2019	6	1197.600000	769.200000	642.600000	31.010000	60645	42.073153	-87.690730	44.197000	41.438	2	4.86
41250	Central-Evanston	2019	6	838.500000	433.800000	304.600000	20.461000	60645	42.063987	-87.685617	44.197000	41.438	2	4.86
40400	Noyes	2019	6	969.200000	462.600000	414.000000	23.766000	60626	42.058282	-87.683337	59.251000	31.318	9	4.984
40520	Foster	2019	6	911.200000	500.800000	398.400000	22.719000	60626	42.054160	-87.683560	59.251000	31.318	9	4.984
40050	Davis	2019	6	3699.500000	2410.200000	1846.800000	95.275000	60626	42.047710	-87.683543	59.251000	31.318	9	4.984
40690	Dempster	2019	6	877.500000	638.800000	522.800000	23.357000	60626	42.041655	-87.681602	59.251000	31.318	9	4.984
40270	Main	2019	6	1198.900000	825.800000	655.000000	31.381000	60626	42.033456	-87.679538	59.251000	31.318	9	4.984
40840	South Boulevard	2019	6	801.400000	397.800000	307.400000	19.554000	60626	42.027612	-87.678329	59.251000	31.318	9	4.984
40140	Dempster-Skokie	2019	6	2162.000000	1199.600000	1140.000000	54.937000	60646	42.038951	-87.751919	27.016000	58.232	2	0.452
41680	Oakton-Skokie	2019	6	977.700000	432.000000	342.000000	23.424000	60646	42.026243	-87.747221	27.016000	58.232	2	0.452
40890	O'Hare Airport	2019	6	11279.700000	8465.600000	9409.600000	314.970000	60656	41.977665	-87.904223	27.129000	47.512	3	111.25
40820	Rosemont	2019	6	6695.400000	4211.800000	3276.600000	171.350000	60656	41.983507	-87.859388	27.129000	47.512	3	111.25
40230	Cumberland	2019	6	4563.800000	2085.600000	1659.200000	110.000000	60656	41.984246	-87.838028	27.129000	47.512	3	111.25
40750	Harlem-O'Hare	2019	6	2957.000000	1315.000000	973.600000	70.582000	60631	41.982270	-87.808900	28.832000	55.316	1	1.041
41280	Jefferson Park	2019	6	6466.000000	3472.000000	2555.800000	159.458000	60630	41.970634	-87.760892	54.781000	47.905	1	3.108
41330	Montrose-O'Hare	2019	6	2446.000000	1165.600000	902.600000	59.261000	60641	41.961539	-87.743574	73.824000	42.182	2	1.682
40550	Irving Park-O'Hare	2019	6	4455.200000	2415.000000	1853.400000	110.445000	60641	41.952925	-87.729229	73.824000	42.182	2	1.682
41240	Addison-O'Hare	2019	6	2843.300000	1305.000000	976.600000	68.274000	60618	41.947380	-87.719060	98.147000	41.355	2	10.432
40060	Belmont-O'Hare	2019	6	5034.900000	2727.000000	2166.000000	125.162000	60618	41.938132	-87.712359	98.147000	41.355	2	10.432
41020	Logan Square	2019	6	7616.900000	4318.000000	3250.400000	190.180000	60647	41.929728	-87.708541	98.769000	35.283	3	4.636
40570	California/Milwaukee	2019	6	5878.900000	3053.800000	2326.400000	144.479000	60647	41.921939	-87.696890	98.769000	35.283	3	4.636
40670	Western/Milwaukee	2019	6	5662.900000	2667.400000	2017.400000	136.682000	60647	41.916157	-87.687364	98.769000	35.283	3	4.636
40350	UIC-Halsted	2019	6	3735.300000	1649.600000	1284.000000	89.373000	60607	41.875474	-87.649707	15.552000	40.972	3	141.16
40470	Racine	2019	6	2162.000000	1014.200000	728.000000	51.950000	60607	41.875920	-87.659458	15.552000	40.972	3	141.16
40250	Kedzie-Homan-Forest Park	2019	6	1841.200000	1289.000000	1044.600000	48.492000	60624	41.874341	-87.706040	45.647000	22.426	5	0.773
40920	Pulaski-Forest Park	2019	6	1769.700000	1456.400000	1266.200000	49.006000	60624	41.873797	-87.725663	45.647000	22.426	5	0.773
40970	Cicero-Forest Park	2019	6	1315.500000	964.400000	730.200000	34.783000	60644	41.871574	-87.745154	59.059000	26.93	13	0.725
40010	Austin-Forest Park	2019	6	1899.800000	856.000000	689.400000	45.723000	60644	41.870851	-87.776812	59.059000	26.93	13	0.725
40180	Oak Park-Forest Park	2019	6	1827.300000	634.000000	483.400000	42.133000	60644	41.872108	-87.791602	59.059000	26.93	13	0.725
40980	Harlem-Forest Park	2019	6	1198.400000	647.000000	433.400000	29.370000	60644	41.873490	-87.806961	59.059000	26.93	13	0.725
40390	Forest Park	2019	6	3222.500000	1503.600000	1354.400000	78.739000	60644	41.874257	-87.817318	59.059000	26.93	13	0.725
41030	Polk	2019	6	3126.600000	653.000000	439.800000	67.996000	60607	41.871551	-87.669530	15.552000	40.972	3	141.16
40830	18th	2019	6	1835.200000	1106.400000	796.400000	46.218000	60608	41.857908	-87.669147	92.472000	28.026	6	3.111
40210	Damen-Cermak	2019	6	1579.500000	789.400000	577.600000	38.425000	60608	41.854517	-87.675975	92.472000	28.026	6	3.111
40740	Western-Cermak	2019	6	1111.400000	627.400000	432.200000	27.526000	60608	41.854225	-87.685129	92.472000	28.026	6	3.111
40440	California-Cermak	2019	6	1437.700000	990.200000	816.800000	37.789000	60608	41.854109	-87.694774	92.472000	28.026	6	3.111
41040	Kedzie-Cermak	2019	6	1069.800000	669.600000	498.400000	27.235000	60623	41.853964	-87.705408	108.144000	28.203	5	0.731
40780	Central Park	2019	6	1149.400000	645.400000	493.200000	28.680000	60623	41.853839	-87.714842	108.144000	28.203	5	0.731
40150	Pulaski-Cermak	2019	6	1094.100000	693.600000	504.200000	27.871000	60623	41.853732	-87.724311	108.144000	28.203	5	0.731
40600	Kostner	2019	6	493.500000	272.800000	218.600000	12.326000	60623	41.853751	-87.733258	108.144000	28.203	5	0.731
40420	Cicero-Cermak	2019	6	1244.000000	828.800000	658.400000	32.315000	60623	41.851820	-87.745336	108.144000	28.203	5	0.731
40580	54th/Cermak	2019	6	2307.100000	1192.200000	920.800000	56.707000	60644	41.851773	-87.756692	59.059000	26.93	13	0.725
40020	Harlem-Lake	2019	6	3819.600000	2186.000000	1667.200000	95.657000	60644	41.886848	-87.803176	59.059000	26.93	13	0.725
41350	Oak Park-Lake	2019	6	1705.300000	803.000000	603.200000	41.136000	60644	41.886988	-87.793783	59.059000	26.93	13	0.725
40610	Ridgeland	2019	6	1458.500000	541.200000	385.800000	33.804000	60644	41.887159	-87.783661	59.059000	26.93	13	0.725
