station_id	station_name	year	month_beginning	avg_weekday	avg_saturday	avg_sunday	month_total	lat	long
41430	87th	2019	04/01/2019	3,565.2	2,559.5	1,946.3	96,457	41.735372	-87.624717
40450	95th/Dan Ryan	2019	04/01/2019	8,806.3	5,450.5	4,092	231,909	41.722377	-87.624342
41050	Linden	2019	04/01/2019	907.3	504.8	377	23,488	42.073153	-87.690730
41250	Central-Evanston	2019	04/01/2019	736.2	327.3	234	18,442	42.063987	-87.685617
40400	Noyes	2019	04/01/2019	936.3	508.5	350	24,033	42.058282	-87.683337
40520	Foster	2019	04/01/2019	846.7	516.3	307	21,920	42.054160	-87.683560
40050	Davis	2019	04/01/2019	3,534.3	2,267.8	1,546.8	93,012	42.047710	-87.683543
40690	Dempster	2019	04/01/2019	818	513.8	433	21,783	42.041655	-87.681602
40270	Main	2019	04/01/2019	1,164.7	738.3	501	30,581	42.033456	-87.679538
40840	South Boulevard	2019	04/01/2019	777.1	384.8	238.3	19,589	42.027612	-87.678329
40140	Dempster-Skokie	2019	04/01/2019	1,864.2	967.3	687.5	47,632	42.038951	-87.751919
41680	Oakton-Skokie	2019	04/01/2019	961.6	334.3	226.5	23,399	42.026243	-87.747221
40890	O'Hare Airport	2019	04/01/2019	11,311.8	8,343.3	10,075.3	322,534	41.977665	-87.904223
40820	Rosemont	2019	04/01/2019	6,129.3	3,202.5	2,345.3	157,036	41.983507	-87.859388
40230	Cumberland	2019	04/01/2019	4,268.9	1,471.5	1,063	104,053	41.984246	-87.838028
40750	Harlem-O'Hare	2019	04/01/2019	2,981.5	1,196.3	813.5	73,632	41.982270	-87.808900
41280	Jefferson Park	2019	04/01/2019	6,193.1	3,015.5	2,286.3	157,455	41.970634	-87.760892
41330	Montrose-O'Hare	2019	04/01/2019	2,640.7	1,145.3	842.3	66,046	41.961539	-87.743574
40550	Irving Park-O'Hare	2019	04/01/2019	4,170.7	2,037.3	1,547	106,092	41.952925	-87.729229
41240	Addison-O'Hare	2019	04/01/2019	3,037	1,230.8	825	75,038	41.947380	-87.719060
40060	Belmont-O'Hare	2019	04/01/2019	4,826.6	2,370	1,781	122,790	41.938132	-87.712359
41020	Logan Square	2019	04/01/2019	7,540.9	3,851.5	2,659.3	191,942	41.929728	-87.708541
40570	California/Milwaukee	2019	04/01/2019	5,660.5	2,865.5	1,908.3	143,627	41.921939	-87.696890
40670	Western/Milwaukee	2019	04/01/2019	5,524	2,412.3	1,602	137,584	41.916157	-87.687364
40590	Damen/Milwaukee	2019	04/01/2019	6,317.3	4,023.5	2,592.3	165,443	41.909744	-87.677437
40320	Division/Milwaukee	2019	04/01/2019	6,232.4	2,893	1,962	156,532	41.903355	-87.666496
41410	Chicago/Milwaukee	2019	04/01/2019	3,964.1	1,650.5	1,157	98,441	41.896075	-87.655214
40490	Grand/Milwaukee	2019	04/01/2019	2,813	1,505.5	1,126.5	72,413	41.891189	-87.647578
40370	Washington/Dearborn	2019	04/01/2019	13,703.6	5,936.5	4,208.3	342,058	41.883164	-87.629440
40790	Monroe/Dearborn	2019	04/01/2019	8,260.3	2,010.5	1,554.3	195,986	41.880703	-87.629378
40070	Jackson/Dearborn	2019	04/01/2019	7,158.4	2,288.8	1,687.3	173,389	41.878183	-87.629296
41340	LaSalle	2019	04/01/2019	3,059.9	1,071.8	813.3	74,858	41.875568	-87.631722
40430	Clinton-Forest Park	2019	04/01/2019	3,320.5	895	827.8	79,942	41.875539	-87.640984
40350	UIC-Halsted	2019	04/01/2019	7,130.9	1,995	1,349.3	170,257	41.875474	-87.649707
40470	Racine	2019	04/01/2019	1,978.1	878	586.8	49,378	41.875920	-87.659458
40810	Medical Center	2019	04/01/2019	2,728.5	954.3	521.8	65,932	41.875706	-87.673932
40220	Western-Forest Park	2019	04/01/2019	1,561.7	835.8	625.5	40,202	41.875478	-87.688436
40250	Kedzie-Homan-Forest Park	2019	04/01/2019	1,701.9	1,063.8	828.8	45,011	41.874341	-87.706040
40920	Pulaski-Forest Park	2019	04/01/2019	1,698	1,361	1,099	47,197	41.873797	-87.725663
40970	Cicero-Forest Park	2019	04/01/2019	1,258	825.5	603.3	33,392	41.871574	-87.745154
40010	Austin-Forest Park	2019	04/01/2019	1,900.1	745.8	518	46,858	41.870851	-87.776812
40180	Oak Park-Forest Park	2019	04/01/2019	1,866.4	518.3	342.5	44,503	41.872108	-87.791602
40980	Harlem-Forest Park	2019	04/01/2019	1,181.7	554.5	335.5	29,557	41.873490	-87.806961
40390	Forest Park	2019	04/01/2019	3,185.4	1,314.8	943.5	79,111	41.874257	-87.817318
41030	Polk	2019	04/01/2019	3,188.5	659.5	403	74,398	41.871551	-87.669530
40830	18th	2019	04/01/2019	1,764	1,125.3	755	46,330	41.857908	-87.669147
40210	Damen-Cermak	2019	04/01/2019	1,499.7	774.3	513	38,143	41.854517	-87.675975
40740	Western-Cermak	2019	04/01/2019	1,062	616	411	27,473	41.854225	-87.685129
40440	California-Cermak	2019	04/01/2019	1,299	693.3	514.3	33,408	41.854109	-87.694774
41040	Kedzie-Cermak	2019	04/01/2019	995.1	588.3	391.5	25,811	41.853964	-87.705408
40780	Central Park	2019	04/01/2019	1,079.5	599.5	424.3	27,845	41.853839	-87.714842
40150	Pulaski-Cermak	2019	04/01/2019	1,011	625.5	429.3	26,461	41.853732	-87.724311
40600	Kostner	2019	04/01/2019	463.1	271.5	194.8	12,054	41.853751	-87.733258
40420	Cicero-Cermak	2019	04/01/2019	1,182.3	762.3	535.5	31,202	41.851820	-87.745336
40580	54th/Cermak	2019	04/01/2019	2,122.7	1,066.8	714.5	53,825	41.851773	-87.756692
40020	Harlem-Lake	2019	04/01/2019	3,595.6	1,979.3	1,327.8	92,332	41.886848	-87.803176
41350	Oak Park-Lake	2019	04/01/2019	1,579.8	696	420	39,220	41.886988	-87.793783
40610	Ridgeland	2019	04/01/2019	1,355.6	455.3	276	32,748	41.887159	-87.783661
41260	Austin-Lake	2019	04/01/2019	1,706	880	605.5	43,474	41.887293	-87.774135
40280	Central-Lake	2019	04/01/2019	1,857.3	1,161.5	824.3	48,804	41.887389	-87.765650
40700	Laramie	2019	04/01/2019	1,098.5	685	496.8	28,895	41.887163	-87.754986
40480	Cicero-Lake	2019	04/01/2019	1,128.3	761.8	546	30,053	41.886519	-87.744698
40030	Pulaski-Lake	2019	04/01/2019	1,473.3	1,041.5	722.3	39,467	41.885412	-87.725404
41670	Conservatory	2019	04/01/2019	822.3	649.5	434	22,425	41.884904	-87.716523
41070	Kedzie-Lake	2019	04/01/2019	1,304.9	792.8	543.3	34,052	41.884321	-87.706155
41360	California-Lake	2019	04/01/2019	1,026.1	514.3	337	25,979	41.884220	-87.696234
40170	Ashland-Lake	2019	04/01/2019	2,363.7	1,284.5	675.5	59,842	41.885269	-87.666969
41510	Morgan-Lake	2019	04/01/2019	3,569.1	2,014.5	1,347.3	91,967	41.885586	-87.652193
41160	Clinton-Lake	2019	04/01/2019	4,519.1	1,202.5	812.8	107,481	41.885678	-87.641782
41690	Cermak-McCormick Place	2019	04/01/2019	2,018.5	1,529.3	1,140.8	55,087	41.853115	-87.626402
41120	35-Bronzeville-IIT	2019	04/01/2019	1,699	834.3	568.5	42,988	41.831677	-87.625826
40300	Indiana	2019	04/01/2019	770.4	337.5	284.5	19,437	41.821732	-87.621371
41270	43rd	2019	04/01/2019	915.1	422.5	324	23,119	41.816462	-87.619021
41080	47th-South Elevated	2019	04/01/2019	1,014.5	557.3	396	26,132	41.809209	-87.618826
40130	51st	2019	04/01/2019	906.3	522.3	368.8	23,503	41.802090	-87.618487
40510	Garfield-South Elevated	2019	04/01/2019	1,021.4	637.8	413	26,674	41.795172	-87.618327
41140	King Drive	2019	04/01/2019	419.8	233	194	10,943	41.780130	-87.615546
40720	East 63rd-Cottage Grove	2019	04/01/2019	931	524.8	415.3	24,243	41.780309	-87.605857
40940	Halsted/63rd	2019	04/01/2019	544.1	282.5	206.3	13,925	41.778943	-87.644244
40290	Ashland/63rd	2019	04/01/2019	1,002.1	562	390.3	25,855	41.778860	-87.663766
41290	Kimball	2019	04/01/2019	3,958.9	2,387	1,529.5	102,762	41.967901	-87.713065
41180	Kedzie-Brown	2019	04/01/2019	1,995.4	1,285.5	923.8	52,735	41.965996	-87.708821
40870	Francisco	2019	04/01/2019	1,654.2	779.5	514	41,566	41.966046	-87.701644
41010	Rockwell	2019	04/01/2019	1,807	754.8	526.3	44,877	41.966115	-87.694100
41480	Western-Brown	2019	04/01/2019	3,976.8	2,322	1,544.5	102,956	41.966163	-87.688502
40090	Damen-Brown	2019	04/01/2019	2,808.6	1,327.5	858.5	70,533	41.966286	-87.678639
41500	Montrose-Brown	2019	04/01/2019	2,568.6	1,306.8	883	65,268	41.961756	-87.675047
41460	Irving Park-Brown	2019	04/01/2019	3,186	1,447	911.3	79,526	41.954521	-87.674868
41440	Addison-Brown	2019	04/01/2019	2,474.7	988.8	613.3	60,851	41.947028	-87.674642
41310	Paulina	2019	04/01/2019	2,757.5	1,363.3	858	69,550	41.943623	-87.670907
40360	Southport	2019	04/01/2019	3,554	1,975.8	1,296.5	91,278	41.943744	-87.663619
41210	Wellington	2019	04/01/2019	3,162.5	1,199.8	764.3	77,430	41.936033	-87.653266
40530	Diversey	2019	04/01/2019	5,430.9	2,426.5	1,518.8	135,260	41.932732	-87.653131
40660	Armitage	2019	04/01/2019	4,066	1,979.3	1,309.8	102,608	41.918217	-87.652644
40800	Sedgwick	2019	04/01/2019	3,606	1,809.8	1,363.8	92,025	41.910409	-87.639302
40710	Chicago/Franklin	2019	04/01/2019	6,872.9	2,455.3	1,606	167,448	41.896810	-87.635924
40460	Merchandise Mart	2019	04/01/2019	8,275.6	1,945.8	1,200.3	194,647	41.888969	-87.633924
40930	Midway Airport	2019	04/01/2019	8,283.2	3,533.3	3,029.5	208,482	41.786610	-87.737875
40960	Pulaski-Orange	2019	04/01/2019	4,919.2	1,943	1,264	121,051	41.799756	-87.724493
41150	Kedzie-Midway	2019	04/01/2019	3,366.6	1,602	1,039.3	84,631	41.804236	-87.704406
40310	Western-Orange	2019	04/01/2019	3,595.2	1,694	1,162	90,518	41.804546	-87.684019
40120	35th/Archer	2019	04/01/2019	2,995.1	1,361	899.5	74,935	41.829353	-87.680622
41060	Ashland-Orange	2019	04/01/2019	1,513.4	799	577.8	38,802	41.839234	-87.665317
41130	Halsted-Orange	2019	04/01/2019	2,735.2	1,110.5	688	67,369	41.846780	-87.648088
40730	Washington/Wells	2019	04/01/2019	8,163.1	1,090	770	187,029	41.882695	-87.633780
40040	Quincy/Wells	2019	04/01/2019	8,119.8	1,401	1,110.3	188,680	41.878723	-87.633740
40160	LaSalle/Van Buren	2019	04/01/2019	3,069.2	440.5	312	70,532	41.876800	-87.631739
40850	Library	2019	04/01/2019	3,749.5	1,571.3	990.3	92,735	41.876862	-87.628196
40680	Adams/Wabash	2019	04/01/2019	7,388.1	2,755.8	1,850.8	180,964	41.879507	-87.626037
41700	Washington/Wabash	2019	04/01/2019	10,111	4,964.8	3,139.8	254,861	41.883220	-87.626189
40260	State/Lake	2019	04/01/2019	12,253.7	6,246	4,184	311,301	41.885740	-87.627835
40380	Clark/Lake	2019	04/01/2019	20,612.5	5,274	4,113	491,023	41.885737	-87.630886
40900	Howard	2019	05/01/2019	5,362.7	3,615.8	2,777.4	146,330	42.019063	-87.672892
41190	Jarvis	2019	05/01/2019	1,473.4	1,191.3	903.2	41,696	42.015876	-87.669092
40100	Morse	2019	05/01/2019	4,353	3,039.8	2,258	119,216	42.008362	-87.665909
41300	Loyola	2019	05/01/2019	4,480	3,465	2,453.8	124,690	42.001073	-87.661061
40760	Granville	2019	05/01/2019	3,561.2	2,501.5	1,822.2	97,463	41.993664	-87.659202
40880	Thorndale	2019	05/01/2019	3,048.5	1,869	1,378.4	81,435	41.990259	-87.659076
41380	Bryn Mawr	2019	05/01/2019	4,595	3,018.3	2,157	123,947	41.983504	-87.658840
40340	Berwyn	2019	05/01/2019	3,180.9	2,146	1,648.6	86,806	41.977984	-87.658668
41200	Argyle	2019	05/01/2019	2,973.8	2,323.8	1,753.6	83,486	41.973453	-87.658530
40770	Lawrence	2019	05/01/2019	3,150.1	2,448.3	1,589.2	87,041	41.969139	-87.658493
40540	Wilson	2019	05/01/2019	6,359.3	4,190.5	2,773.8	170,536	41.964273	-87.657588
40080	Sheridan	2019	05/01/2019	4,896.7	3,070	2,173.4	130,874	41.953775	-87.654929
41420	Addison-North Main	2019	05/01/2019	8,916.7	9,704.8	7,195.4	270,963	41.947428	-87.653626
41320	Belmont-North Main	2019	05/01/2019	11,999.4	9,097	6,523	332,989	41.939751	-87.653380
41220	Fullerton	2019	05/01/2019	13,406.4	7,669.8	5,362.6	352,432	41.925051	-87.652866
40650	North/Clybourn	2019	05/01/2019	5,539.3	4,361.5	3,201	155,315	41.910655	-87.649177
40630	Clark/Division	2019	05/01/2019	7,795	5,745.3	4,338.2	216,161	41.903920	-87.631412
41450	Chicago/State	2019	05/01/2019	13,327.8	10,246.8	7,740.4	372,901	41.896671	-87.628176
40330	Grand/State	2019	05/01/2019	11,471.7	10,227.8	8,031.2	333,445	41.891665	-87.628021
41660	Lake/State	2019	05/01/2019	20,873.7	12,192.5	8,722.2	551,602	41.884809	-87.627813
41090	Monroe/State	2019	05/01/2019	10,136.3	4,124.3	2,910.4	254,048	41.880745	-87.627696
40560	Jackson/State	2019	05/01/2019	9,377.6	3,477.3	2,407.4	232,253	41.878153	-87.627596
41490	Harrison	2019	05/01/2019	3,708	2,837.3	2,023	103,040	41.874039	-87.627479
41400	Roosevelt	2019	05/01/2019	10,424	8,987.3	6,477	297,662	41.867368	-87.627402
41000	Cermak-Chinatown	2019	05/01/2019	4,230.5	4,721	3,644.8	130,179	41.853206	-87.630968
40190	Sox-35th-Dan Ryan	2019	05/01/2019	4,698	4,070.8	3,392.8	136,602	41.831191	-87.630636
41230	47th-Dan Ryan	2019	05/01/2019	2,764	1,986.3	1,503	76,269	41.810318	-87.630940
41170	Garfield-Dan Ryan	2019	05/01/2019	3,023.8	2,442.3	1,663.2	84,608	41.795420	-87.631157
40910	63rd-Dan Ryan	2019	05/01/2019	2,999.6	2,145.8	1,706.8	83,109	41.780536	-87.630952
40990	69th	2019	05/01/2019	4,568.5	3,397.3	2,548	126,835	41.768367	-87.625724
40240	79th	2019	05/01/2019	6,316.3	4,524.5	3,553.8	174,825	41.750419	-87.625112
41430	87th	2019	05/01/2019	3,847.2	2,772.8	2,114.6	106,303	41.735372	-87.624717
40450	95th/Dan Ryan	2019	05/01/2019	9,372.3	5,806.5	4,422.2	251,527	41.722377	-87.624342
41050	Linden	2019	05/01/2019	1,071.6	689	521.8	28,941	42.073153	-87.690730
41250	Central-Evanston	2019	05/01/2019	748.4	372.3	256.6	19,237	42.063987	-87.685617
40400	Noyes	2019	05/01/2019	964.2	563.8	384	25,387	42.058282	-87.683337
40520	Foster	2019	05/01/2019	890.7	539	340.8	23,456	42.054160	-87.683560
40050	Davis	2019	05/01/2019	3,619.2	2,412	1,713.8	97,840	42.047710	-87.683543
40690	Dempster	2019	05/01/2019	833.6	593.8	448.6	22,958	42.041655	-87.681602
40270	Main	2019	05/01/2019	1,166.9	780.5	502.6	31,307	42.033456	-87.679538
40840	South Boulevard	2019	05/01/2019	778.3	364.5	261.2	19,886	42.027612	-87.678329
40140	Dempster-Skokie	2019	05/01/2019	1,898.1	1,227	898.4	51,158	42.038951	-87.751919
41680	Oakton-Skokie	2019	05/01/2019	946.1	376.8	247.6	23,559	42.026243	-87.747221
40890	O'Hare Airport	2019	05/01/2019	12,529.5	9,801.3	10,926	369,485	41.977665	-87.904223
40820	Rosemont	2019	05/01/2019	6,285	3,831.3	2,978	168,484	41.983507	-87.859388
40230	Cumberland	2019	05/01/2019	4,326.6	1,839.8	1,293.4	109,012	41.984246	-87.838028
40750	Harlem-O'Hare	2019	05/01/2019	2,967.9	1,264	928	74,990	41.982270	-87.808900
41280	Jefferson Park	2019	05/01/2019	6,335.8	3,697.5	2,069.4	164,524	41.970634	-87.760892
41330	Montrose-O'Hare	2019	05/01/2019	2,620	1,263.8	869	67,040	41.961539	-87.743574
40550	Irving Park-O'Hare	2019	05/01/2019	4,372.3	2,248.3	1,685.4	113,610	41.952925	-87.729229
41240	Addison-O'Hare	2019	05/01/2019	3,165.5	1,414.3	973	80,163	41.947380	-87.719060
40060	Belmont-O'Hare	2019	05/01/2019	4,938.6	2,621.5	1,946.8	128,869	41.938132	-87.712359
41020	Logan Square	2019	05/01/2019	7,554.5	3,996.5	2,940.6	196,887	41.929728	-87.708541
40570	California/Milwaukee	2019	05/01/2019	5,476.4	2,931	1,925.6	141,833	41.921939	-87.696890
40670	Western/Milwaukee	2019	05/01/2019	5,688.4	2,538.8	1,802.6	144,313	41.916157	-87.687364
40590	Damen/Milwaukee	2019	05/01/2019	6,307.3	4,040.3	2,815	168,996	41.909744	-87.677437
40320	Division/Milwaukee	2019	05/01/2019	6,498.9	3,082.3	2,222.8	166,418	41.903355	-87.666496
41410	Chicago/Milwaukee	2019	05/01/2019	4,173	1,701.8	1,244.2	104,833	41.896075	-87.655214
40490	Grand/Milwaukee	2019	05/01/2019	3,042.1	1,620	1,282.8	79,820	41.891189	-87.647578
40370	Washington/Dearborn	2019	05/01/2019	13,940.8	6,586.3	5,099.8	358,542	41.883164	-87.629440
40790	Monroe/Dearborn	2019	05/01/2019	8,383.7	2,115.5	1,641.2	201,110	41.880703	-87.629378
40070	Jackson/Dearborn	2019	05/01/2019	7,029.2	2,553.3	1,899.4	174,352	41.878183	-87.629296
41340	LaSalle	2019	05/01/2019	2,913.7	1,147.3	928.6	73,333	41.875568	-87.631722
40430	Clinton-Forest Park	2019	05/01/2019	3,293	969.5	934	80,994	41.875539	-87.640984
40350	UIC-Halsted	2019	05/01/2019	4,482	1,698.8	1,296.8	111,884	41.875474	-87.649707
40470	Racine	2019	05/01/2019	2,383.4	920.8	658.8	59,411	41.875920	-87.659458
40810	Medical Center	2019	05/01/2019	2,614	769.8	561.2	63,394	41.875706	-87.673932
40220	Western-Forest Park	2019	05/01/2019	1,697.2	960	680.6	44,582	41.875478	-87.688436
40250	Kedzie-Homan-Forest Park	2019	05/01/2019	1,806.6	1,158.5	897.6	48,868	41.874341	-87.706040
40920	Pulaski-Forest Park	2019	05/01/2019	1,780.8	1,379	1,147.4	50,430	41.873797	-87.725663
40970	Cicero-Forest Park	2019	05/01/2019	1,295.5	894.5	648.2	35,321	41.871574	-87.745154
40010	Austin-Forest Park	2019	05/01/2019	1,908.8	805.5	584.2	48,136	41.870851	-87.776812
40180	Oak Park-Forest Park	2019	05/01/2019	1,820.5	532.8	383.4	44,099	41.872108	-87.791602
40980	Harlem-Forest Park	2019	05/01/2019	1,172.6	558.3	354.8	29,804	41.873490	-87.806961
40390	Forest Park	2019	05/01/2019	3,180.3	1,346.3	1,058.4	80,644	41.874257	-87.817318
41030	Polk	2019	05/01/2019	3,061.4	668.8	471.8	72,384	41.871551	-87.669530
40830	18th	2019	05/01/2019	1,824	1,388.8	936.6	50,367	41.857908	-87.669147
40210	Damen-Cermak	2019	05/01/2019	1,584	838.3	589.8	41,150	41.854517	-87.675975
40740	Western-Cermak	2019	05/01/2019	1,126.5	642.8	474.4	29,727	41.854225	-87.685129
40440	California-Cermak	2019	05/01/2019	1,401.4	810.5	583	36,988	41.854109	-87.694774
41040	Kedzie-Cermak	2019	05/01/2019	1,051.3	635.3	483	28,085	41.853964	-87.705408
40780	Central Park	2019	05/01/2019	1,110.7	656	471.4	29,417	41.853839	-87.714842
40150	Pulaski-Cermak	2019	05/01/2019	1,093	660.3	509.4	29,233	41.853732	-87.724311
40600	Kostner	2019	05/01/2019	492.5	273.3	206.6	12,961	41.853751	-87.733258
40420	Cicero-Cermak	2019	05/01/2019	1,210.4	841	620.2	33,094	41.851820	-87.745336
40580	54th/Cermak	2019	05/01/2019	2,201.1	1,147.5	797.6	57,002	41.851773	-87.756692
40020	Harlem-Lake	2019	05/01/2019	3,670.5	2,050.3	1,451.2	96,208	41.886848	-87.803176
41350	Oak Park-Lake	2019	05/01/2019	1,673.6	796.5	524.6	42,629	41.886988	-87.793783
40610	Ridgeland	2019	05/01/2019	1,421.6	504.8	315.8	34,874	41.887159	-87.783661
41260	Austin-Lake	2019	05/01/2019	1,768.8	942.3	663	45,997	41.887293	-87.774135
40280	Central-Lake	2019	05/01/2019	1,930.7	1,255.5	916.8	52,082	41.887389	-87.765650
40700	Laramie	2019	05/01/2019	1,167.8	739.5	542.8	31,363	41.887163	-87.754986
40480	Cicero-Lake	2019	05/01/2019	1,248.4	805.3	594.4	33,658	41.886519	-87.744698
40030	Pulaski-Lake	2019	05/01/2019	1,600.3	1,149.3	863.4	44,120	41.885412	-87.725404
41670	Conservatory	2019	05/01/2019	899.5	694.3	492.6	25,028	41.884904	-87.716523
41070	Kedzie-Lake	2019	05/01/2019	1,461.5	810	601	38,399	41.884321	-87.706155
41360	California-Lake	2019	05/01/2019	1,087.5	529.8	388.4	27,985	41.884220	-87.696234
40170	Ashland-Lake	2019	05/01/2019	2,522.7	1,263.3	732.8	64,216	41.885269	-87.666969
41510	Morgan-Lake	2019	05/01/2019	3,793.3	2,232	1,579.4	100,278	41.885586	-87.652193
41160	Clinton-Lake	2019	05/01/2019	4,543.5	1,321	936.8	109,926	41.885678	-87.641782
41690	Cermak-McCormick Place	2019	05/01/2019	1,941.3	1,141.3	815.2	51,350	41.853115	-87.626402
41120	35-Bronzeville-IIT	2019	05/01/2019	1,559.9	779.3	528.8	40,079	41.831677	-87.625826
40300	Indiana	2019	05/01/2019	821	378.5	297.6	21,063	41.821732	-87.621371
41270	43rd	2019	05/01/2019	977.6	480.5	351.2	25,185	41.816462	-87.619021
41080	47th-South Elevated	2019	05/01/2019	1,058.4	561	423.4	27,646	41.809209	-87.618826
40130	51st	2019	05/01/2019	940.7	534.5	380.4	24,736	41.802090	-87.618487
40510	Garfield-South Elevated	2019	05/01/2019	1,092.2	657.5	456.4	28,940	41.795172	-87.618327
41140	King Drive	2019	05/01/2019	470	281	221.4	12,570	41.780130	-87.615546
40720	East 63rd-Cottage Grove	2019	05/01/2019	1,019.9	577.5	449.4	26,995	41.780309	-87.605857
40940	Halsted/63rd	2019	05/01/2019	535.7	290	218.4	14,038	41.778943	-87.644244
40290	Ashland/63rd	2019	05/01/2019	1,054.6	600	453	27,866	41.778860	-87.663766
41290	Kimball	2019	05/01/2019	4,049.5	2,459.5	1,678.2	107,317	41.967901	-87.713065
41180	Kedzie-Brown	2019	05/01/2019	2,070.6	1,405	980.6	56,077	41.965996	-87.708821
40870	Francisco	2019	05/01/2019	1,734.3	888	615.8	44,785	41.966046	-87.701644
41010	Rockwell	2019	05/01/2019	1,883.2	855.3	619.6	47,950	41.966115	-87.694100
41480	Western-Brown	2019	05/01/2019	3,829.8	2,483.5	1,648.4	102,432	41.966163	-87.688502
40090	Damen-Brown	2019	05/01/2019	2,952.2	1,407	936.6	75,260	41.966286	-87.678639
41500	Montrose-Brown	2019	05/01/2019	2,676.3	1,410	926.2	69,149	41.961756	-87.675047
41460	Irving Park-Brown	2019	05/01/2019	3,303.5	1,692.8	1,043	84,663	41.954521	-87.674868
41440	Addison-Brown	2019	05/01/2019	2,695.7	1,058.8	714.6	67,114	41.947028	-87.674642
41310	Paulina	2019	05/01/2019	2,886.1	1,493.5	1,004.2	74,490	41.943623	-87.670907
40360	Southport	2019	05/01/2019	3,628.3	2,190.3	1,512.2	96,144	41.943744	-87.663619
41210	Wellington	2019	05/01/2019	3,157.9	1,305	852.4	78,956	41.936033	-87.653266
40530	Diversey	2019	05/01/2019	5,630.1	2,616	1,771.6	143,185	41.932732	-87.653131
40660	Armitage	2019	05/01/2019	4,500	2,261.8	1,513	115,613	41.918217	-87.652644
40800	Sedgwick	2019	05/01/2019	3,889.5	2,213.3	1,556	102,201	41.910409	-87.639302
40710	Chicago/Franklin	2019	05/01/2019	6,974.5	2,710.3	1,753.8	173,048	41.896810	-87.635924
40460	Merchandise Mart	2019	05/01/2019	8,386.8	1,854	1,225	198,050	41.888969	-87.633924
40930	Midway Airport	2019	05/01/2019	8,498.8	4,203.5	3,598	221,777	41.786610	-87.737875
40960	Pulaski-Orange	2019	05/01/2019	5,106.6	2,254.8	1,556	129,145	41.799756	-87.724493
41150	Kedzie-Midway	2019	05/01/2019	3,450.2	1,711	1,219.2	88,844	41.804236	-87.704406
40310	Western-Orange	2019	05/01/2019	3,670.4	1,835.8	1,358	94,882	41.804546	-87.684019
40120	35th/Archer	2019	05/01/2019	3,097.4	1,519.8	1,072.6	79,585	41.829353	-87.680622
41060	Ashland-Orange	2019	05/01/2019	1,597.7	916.8	628.8	41,961	41.839234	-87.665317
41130	Halsted-Orange	2019	05/01/2019	2,477	1,103	821.2	63,011	41.846780	-87.648088
40730	Washington/Wells	2019	05/01/2019	8,397.5	1,243.5	878.8	194,112	41.882695	-87.633780
40040	Quincy/Wells	2019	05/01/2019	8,206	1,545	1,321.6	193,320	41.878723	-87.633740
40160	LaSalle/Van Buren	2019	05/01/2019	3,121.9	494.5	360.8	72,463	41.876800	-87.631739
40850	Library	2019	05/01/2019	3,669.2	1,789.8	1,172.8	93,746	41.876862	-87.628196
40680	Adams/Wabash	2019	05/01/2019	7,393.5	3,086.5	2,126.4	185,635	41.879507	-87.626037
41700	Washington/Wabash	2019	05/01/2019	10,247.6	5,627.3	3,685.8	266,386	41.883220	-87.626189
40260	State/Lake	2019	05/01/2019	12,341.5	7,270.5	5,125.8	326,223	41.885740	-87.627835
40380	Clark/Lake	2019	05/01/2019	21,279.8	5,927.5	4,783.8	515,785	41.885737	-87.630886
40900	Howard	2019	06/01/2019	5,413.5	3,746.2	3,136	142,680	42.019063	-87.672892
41190	Jarvis	2019	06/01/2019	1,504.5	1,309.4	1,082	42,046	42.015876	-87.669092
40100	Morse	2019	06/01/2019	4,382.4	3,274.6	2,849	118,266	42.008362	-87.665909
41300	Loyola	2019	06/01/2019	4,613.7	3,483.8	2,801	123,697	42.001073	-87.661061
40760	Granville	2019	06/01/2019	3,505.1	2,515.2	2,098.8	93,171	41.993664	-87.659202
40880	Thorndale	2019	06/01/2019	2,955.2	2,048.4	1,665.2	77,671	41.990259	-87.659076
41380	Bryn Mawr	2019	06/01/2019	3,830	2,992	2,284.6	102,983	41.983504	-87.658840
40340	Berwyn	2019	06/01/2019	3,230.1	2,527.4	2,060.8	87,543	41.977984	-87.658668
41200	Argyle	2019	06/01/2019	3,040	2,430.4	2,091.8	83,411	41.973453	-87.658530
40770	Lawrence	2019	06/01/2019	3,001.6	2,482	1,842.8	81,655	41.969139	-87.658493
40540	Wilson	2019	06/01/2019	6,464	4,318	3,917.8	170,459	41.964273	-87.657588
40080	Sheridan	2019	06/01/2019	4,958.1	3,457	3,793	135,411	41.953775	-87.654929
41420	Addison-North Main	2019	06/01/2019	11,856.8	11,123	9,798.4	341,742	41.947428	-87.653626
41320	Belmont-North Main	2019	06/01/2019	12,103.2	9,535.4	10,590.4	342,692	41.939751	-87.653380
41220	Fullerton	2019	06/01/2019	11,518.1	7,202.4	6,122.2	296,985	41.925051	-87.652866
40650	North/Clybourn	2019	06/01/2019	5,314	4,144	3,472.6	144,363	41.910655	-87.649177
40630	Clark/Division	2019	06/01/2019	7,981.5	6,629.2	5,025	217,901	41.903920	-87.631412
41450	Chicago/State	2019	06/01/2019	14,706.6	11,077.4	8,456.2	391,799	41.896671	-87.628176
40330	Grand/State	2019	06/01/2019	12,837	11,317.4	8,596.6	356,310	41.891665	-87.628021
41660	Lake/State	2019	06/01/2019	22,171.8	12,536.2	10,271.4	557,473	41.884809	-87.627813
